route,locale,page_type,keyword_status,keyword_score,primary_keyword,audit_scope,words,content_paragraphs,h1_count,h2_count,h3_count,image_count,missing_alt_count,internal_links,descriptive_internal_links,schema_types,search_intent_score,content_quality_score,experience_score,expertise_score,authority_score,trust_score,eeat_score,ai_citation_score,priority,issues,recommendations,title,h1,h2,file
/en/products/fbt-fc09-explosion-protection-blanket,en,product_detail,strong,100,Explosion Protection Blanket FBT-FC09,full_inventory,1540,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Explosion Protection Blanket FBT-FC09 | N-TET,Explosion Protection Blanket FBT-FC09,Explosion Protection Blanket FBT-FC09 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fbt-fc09-explosion-protection-blanket.html
/en/products/fc-3000-ferromagnetic-detection-column,en,product_detail,strong,100,Intelligent Ferromagnetic Detection System FC-3000,full_inventory,1637,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Intelligent Ferromagnetic Detection System FC-3000 | N-TET,Intelligent Ferromagnetic Detection System FC-3000,Intelligent Ferromagnetic Detection System FC-3000 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-3000-ferromagnetic-detection-column.html
/en/products/fc-c-deluxe-walk-through-metal-detector,en,product_detail,strong,100,Walk-Through Metal Detector FC-C Deluxe,full_inventory,1731,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Walk-Through Metal Detector FC-C (Deluxe) | N-TET,Walk-Through Metal Detector FC-C Deluxe,Walk-Through Metal Detector FC-C Deluxe Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-c-deluxe-walk-through-metal-detector.html
/en/products/fc-c-lcd-walk-through-metal-detector,en,product_detail,strong,100,Walk-Through Metal Detector FC-C LCD,full_inventory,1728,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,"Walk-Through Metal Detector FC-C (LCD, 12-Zone) | N-TET","Walk-Through Metal Detector FC-C LCD, 12-Zone","Walk-Through Metal Detector FC-C LCD, 12-Zone Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation",.next/server/app/en/products/fc-c-lcd-walk-through-metal-detector.html
/en/products/fc-dlxj-01-power-grid-inspection-drone,en,product_detail,strong,100,drone power line inspection,full_inventory,1444,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Power Grid Inspection Drone | N-TET,Power Grid Inspection Drone,Power Grid Inspection Drone Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-dlxj-01-power-grid-inspection-drone.html
/en/products/fc-dma-long-range-optical-turntable,en,product_detail,strong,100,FC-DMA Multi-Spectral EO/IR PTZ Turret,full_inventory,2298,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-DMA Multi-Spectral EO/IR PTZ Turret | N-TET,FC-DMA Multi-Spectral EO/IR PTZ Turret,FC-DMA Multi-Spectral EO/IR PTZ Turret Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-dma-long-range-optical-turntable.html
/en/products/fc-dms10-smart-electronic-sentinel,en,product_detail,strong,100,FC-DMS10 Series Smart Electronic Sentinel,full_inventory,1797,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-DMS10 Series Smart Electronic Sentinel | N-TET,FC-DMS10 Series Smart Electronic Sentinel,FC-DMS10 Series Smart Electronic Sentinel Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-dms10-smart-electronic-sentinel.html
/en/products/fc-dtvc-dual-band-thermal-ptz,en,product_detail,strong,100,FC-DTVC Series Dual-Band Thermal High-Speed Dome,full_inventory,2094,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-DTVC Series Dual-Band Thermal High-Speed Dome | N-TET,FC-DTVC Series Dual-Band Thermal High-Speed Dome,FC-DTVC Series Dual-Band Thermal High-Speed Dome Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-dtvc-dual-band-thermal-ptz.html
/en/products/fc-h-smart-phone-detection-gate,en,product_detail,strong,100,Smart Phone Detection Gate FC-H,full_inventory,2119,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,83,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Smart Phone Detection Gate FC-H | N-TET,Smart Phone Detection Gate FC-H,Smart Phone Detection Gate FC-H Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-h-smart-phone-detection-gate.html
/en/products/fc-h-smart-phone-detection-gate-29in,en,product_detail,strong,100,Smart Phone Detection Gate FC-H 29-inch Display,full_inventory,1773,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,83,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Smart Phone Detection Gate FC-H (29-inch Display) | N-TET,Smart Phone Detection Gate FC-H 29-inch Display,Smart Phone Detection Gate FC-H 29-inch Display Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-h-smart-phone-detection-gate-29in.html
/en/products/fc-pd500-personal-radiation-dose-alarm,en,product_detail,strong,100,FC-PD500 X-γ Personal Radiation Dose Alarm,full_inventory,1848,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-PD500 X-γ Personal Radiation Dose Alarm | N-TET,FC-PD500 X-γ Personal Radiation Dose Alarm,FC-PD500 X-γ Personal Radiation Dose Alarm Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-pd500-personal-radiation-dose-alarm.html
/en/products/fc-rc-series-hd-laser-camera,en,product_detail,strong,100,FC-RC Series HD Long-Range Laser Camera,full_inventory,1936,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-RC Series HD Long-Range Laser Camera | N-TET,FC-RC Series HD Long-Range Laser Camera,FC-RC Series HD Long-Range Laser Camera Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-rc-series-hd-laser-camera.html
/en/products/fc-rds500-4r-radar-vision-sentinel,en,product_detail,strong,100,FC-RDS500-4R Radar-Vision Fusion System,full_inventory,2118,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-RDS500-4R Radar-Vision Fusion System | N-TET,FC-RDS500-4R Radar-Vision Fusion System,FC-RDS500-4R Radar-Vision Fusion System Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-rds500-4r-radar-vision-sentinel.html
/en/products/fc-sljc-01-water-conservancy-monitoring-drone,en,product_detail,strong,100,water conservancy monitoring UAV,full_inventory,1904,8,1,5,22,36,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Water Conservancy Monitoring UAV | N-TET,Water Conservancy Monitoring UAV,Water Conservancy Monitoring UAV Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-sljc-01-water-conservancy-monitoring-drone.html
/en/products/fc-smart-swing-turnstile,en,product_detail,strong,100,Deluxe Smart Swing Turnstile,full_inventory,1806,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Deluxe Smart Swing Turnstile | N-TET,Deluxe Smart Swing Turnstile,Deluxe Smart Swing Turnstile Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-smart-swing-turnstile.html
/en/products/fc-ttvc-intelligent-multi-band-camera,en,product_detail,strong,100,FC-TTVC Series Intelligent Multi-Band Camera,full_inventory,2043,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC-TTVC Series Intelligent Multi-Band Camera | N-TET,FC-TTVC Series Intelligent Multi-Band Camera,FC-TTVC Series Intelligent Multi-Band Camera Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-ttvc-intelligent-multi-band-camera.html
/en/products/fc-yjtx-01-emergency-communication-drone,en,product_detail,strong,100,emergency communication UAV,high_value_en,3864,6,1,5,20,44,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Emergency Communication Tethered UAV | N-TET,Emergency Communication Tethered UAV,Emergency Communication Tethered UAV Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-yjtx-01-emergency-communication-drone.html
/en/products/fc-yjxf-01-aerial-firefighting-drone,en,product_detail,strong,100,firefighting drone,high_value_en,4148,10,1,5,20,46,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,High-Rise Firefighting Tethered UAV | N-TET,High-Rise Firefighting Tethered UAV,High-Rise Firefighting Tethered UAV Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-yjxf-01-aerial-firefighting-drone.html
/en/products/fc-yjzc-01-emergency-reconnaissance-drone,en,product_detail,strong,100,search and rescue drone,full_inventory,1409,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Emergency Response Drone | N-TET,Emergency Response Drone,Emergency Response Drone Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-yjzc-01-emergency-reconnaissance-drone.html
/en/products/fc-yjzm-01-emergency-lighting-drone,en,product_detail,strong,100,drone lighting,high_value_en,3317,6,1,5,20,42,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Tethered Lighting UAV | N-TET,Tethered Lighting UAV,Tethered Lighting UAV Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-yjzm-01-emergency-lighting-drone.html
/en/products/fc-yqxj-01-utility-inspection-drone,en,product_detail,strong,100,pipeline inspection drones,full_inventory,1441,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Oil & Gas Pipeline Inspection Drone | N-TET,Oil & Gas Pipeline Inspection Drone,Oil & Gas Pipeline Inspection Drone Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc-yqxj-01-utility-inspection-drone.html
/en/products/fc1500-handheld-liquid-detector,en,product_detail,strong,100,Handheld Liquid Detector FC1500,full_inventory,1576,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Handheld Liquid Detector FC1500 | N-TET,Handheld Liquid Detector FC1500,Handheld Liquid Detector FC1500 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc1500-handheld-liquid-detector.html
/en/products/fc1500b-desktop-liquid-security-inspector,en,product_detail,strong,100,Desktop Liquid Security Inspector FC1500B,full_inventory,1629,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Desktop Liquid Security Inspector FC1500B | N-TET,Desktop Liquid Security Inspector FC1500B,Desktop Liquid Security Inspector FC1500B Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc1500b-desktop-liquid-security-inspector.html
/en/products/fc1800b-portable-explosives-and-narcotics-detector,en,product_detail,strong,100,Portable Explosives & Narcotics Detector FC1800B,full_inventory,1611,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Portable Explosives & Narcotics Detector FC1800B | N-TET,Portable Explosives & Narcotics Detector FC1800B,Portable Explosives & Narcotics Detector FC1800B Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc1800b-portable-explosives-and-narcotics-detector.html
/en/products/fc1800t-desktop-explosives-narcotics-detector,en,product_detail,strong,100,Desktop Explosives & Narcotics Detector FC1800T,full_inventory,1659,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,83,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Desktop Explosives & Narcotics Detector FC1800T | N-TET,Desktop Explosives & Narcotics Detector FC1800T,Desktop Explosives & Narcotics Detector FC1800T Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc1800t-desktop-explosives-narcotics-detector.html
/en/products/fc2088-handheld-metal-detector,en,product_detail,strong,100,Handheld Metal Detector FC2088,full_inventory,1562,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,83,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Handheld Metal Detector FC2088 | N-TET,Handheld Metal Detector FC2088,Handheld Metal Detector FC2088 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc2088-handheld-metal-detector.html
/en/products/fc4028-neutron-ambient-dose-rate-meter,en,product_detail,strong,100,FC4028 Neutron Ambient Dose Equivalent Rate Meter,full_inventory,2181,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,FC4028 Neutron Ambient Dose Equivalent (Rate) Meter | N-TET,FC4028 Neutron Ambient Dose Equivalent Rate Meter,FC4028 Neutron Ambient Dose Equivalent Rate Meter Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc4028-neutron-ambient-dose-rate-meter.html
/en/products/fc5030-compact-x-ray-baggage-scanner,en,product_detail,strong,100,X-Ray Baggage Scanner FC5030,full_inventory,1556,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,X-Ray Baggage Scanner FC5030 | N-TET,X-Ray Baggage Scanner FC5030,X-Ray Baggage Scanner FC5030 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc5030-compact-x-ray-baggage-scanner.html
/en/products/fc6550-standard-x-ray-baggage-scanner,en,product_detail,strong,100,X-Ray Baggage Scanner FC6550,full_inventory,1570,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,X-Ray Baggage Scanner FC6550 | N-TET,X-Ray Baggage Scanner FC6550,X-Ray Baggage Scanner FC6550 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc6550-standard-x-ray-baggage-scanner.html
/en/products/fc6550d-dual-view-baggage-scanner,en,product_detail,strong,100,Dual-View X-Ray Baggage Scanner FC6550D,full_inventory,1643,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Dual-View X-Ray Baggage Scanner FC6550D | N-TET,Dual-View X-Ray Baggage Scanner FC6550D,Dual-View X-Ray Baggage Scanner FC6550D Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc6550d-dual-view-baggage-scanner.html
/en/products/fc902-personal-radiation-dose-alarm,en,product_detail,strong,100,X-γ Radiation Dose Alarm FC902,full_inventory,1833,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,X-γ Radiation Dose Alarm FC902 | N-TET,X-γ Radiation Dose Alarm FC902,X-γ Radiation Dose Alarm FC902 Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/fc902-personal-radiation-dose-alarm.html
/en/products/handheld-rf-detection-system-mini,en,product_detail,strong,100,Handheld RF Detection System,full_inventory,1528,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Handheld RF Detection System | N-TET,Handheld RF Detection System,Handheld RF Detection System Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/handheld-rf-detection-system-mini.html
/en/products/intelligent-mobile-cabin-hospital,en,product_detail,strong,100,Intelligent Mobile Cabin Hospital,full_inventory,1364,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Intelligent Mobile Cabin Hospital | N-TET,Intelligent Mobile Cabin Hospital,Intelligent Mobile Cabin Hospital Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/intelligent-mobile-cabin-hospital.html
/en/products/low-altitude-3d-pulse-doppler-radar,en,product_detail,strong,100,Low-Altitude Detection Radar X-Band,full_inventory,1528,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,75,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Low-Altitude Detection Radar (X-Band) | N-TET,Low-Altitude Detection Radar X-Band,Low-Altitude Detection Radar X-Band Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/low-altitude-3d-pulse-doppler-radar.html
/en/products/low-altitude-detection-radar-ku-band,en,product_detail,strong,100,Low-Altitude Detection Radar Ku-Band,full_inventory,1526,2,1,5,18,22,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,91,90,25,25,15,25,90,83,P3 保持监测,有效正文段落偏少; 缺少 FAQ / 采购问题解答模块,增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Low-Altitude Detection Radar (Ku-Band) | N-TET,Low-Altitude Detection Radar Ku-Band,Low-Altitude Detection Radar Ku-Band Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/low-altitude-detection-radar-ku-band.html
/en/products/multi-rotor-20kg-payload-uav,en,product_detail,strong,100,20kg Payload Multi-Rotor UAV,full_inventory,1488,4,1,5,20,24,0,192,173,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,20kg Payload Multi-Rotor UAV | N-TET,20kg Payload Multi-Rotor UAV,20kg Payload Multi-Rotor UAV Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/products/multi-rotor-20kg-payload-uav.html
