route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/en/accessories/fc-fdj-222,en,/en/accessories/fc-fdj-222,accessory_detail,normal,strong,100,FC-FDJ-222 UAV Engine,4,FC-FDJ-222 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.995,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-222 UAV Engine | N-TET Drone Accessories,"FC-FDJ-222 UAV engine with displacement 222.5cm3, power/performance 21.5HP/7500rpm, static thrust 51kg/altitude 100m.",.next/server/app/en/accessories/fc-fdj-222.html
/en/accessories/fc-fdj-430,en,/en/accessories/fc-fdj-430,accessory_detail,normal,strong,100,FC-FDJ-430 UAV Engine,4,FC-FDJ-430 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.898,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-430 UAV Engine | N-TET Drone Accessories,"FC-FDJ-430 UAV engine with displacement 430.8cc, power/performance 42HP at 6800 RPM, static thrust 110kg.",.next/server/app/en/accessories/fc-fdj-430.html
/en/accessories/fc-fdj-55,en,/en/accessories/fc-fdj-55,accessory_detail,normal,strong,100,FC-FDJ-55 UAV Engine,4,FC-FDJ-55 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.974,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-55 UAV Engine | N-TET Drone Accessories,"FC-FDJ-55 UAV engine with displacement 55.6cm3, power/performance 5.5HP/8500rpm, static thrust 14.5kg/altitude 100m.",.next/server/app/en/accessories/fc-fdj-55.html
/en/accessories/fc-fdj-60,en,/en/accessories/fc-fdj-60,accessory_detail,normal,strong,100,FC-FDJ-60 UAV Engine,4,FC-FDJ-60 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.995,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-60 UAV Engine | N-TET Drone Accessories,"FC-FDJ-60 UAV engine with displacement 61cm3, power/performance 7HP/8500rpm, static thrust 15.2kg/altitude 100m.",.next/server/app/en/accessories/fc-fdj-60.html
/en/accessories/fc-fdj-61,en,/en/accessories/fc-fdj-61,accessory_detail,normal,strong,100,FC-FDJ-61 UAV Engine,4,FC-FDJ-61 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.995,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-61 UAV Engine | N-TET Drone Accessories,"FC-FDJ-61 UAV engine with displacement 60cm3, power/performance 6HP/7500rpm, static thrust 15kg/altitude 100m.",.next/server/app/en/accessories/fc-fdj-61.html
/en/accessories/fc-fdj-70hd,en,/en/accessories/fc-fdj-70hd,accessory_detail,normal,strong,100,FC-FDJ-70HD UAV Engine,4,FC-FDJ-70HD UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,1.020,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-70HD UAV Engine | N-TET Drone Accessories,"FC-FDJ-70HD UAV engine with displacement 70cm3, power/performance 4.2KW(0altitude)/8300rpm.",.next/server/app/en/accessories/fc-fdj-70hd.html
/en/accessories/fc-fdj-85,en,/en/accessories/fc-fdj-85,accessory_detail,normal,strong,100,FC-FDJ-85 UAV Engine,4,FC-FDJ-85 UAV Engine | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.995,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-FDJ-85 UAV Engine | N-TET Drone Accessories,"FC-FDJ-85 UAV engine with displacement 85cm3, power/performance 8.5HP/9000rpm, static thrust 21kg/altitude 100m.",.next/server/app/en/accessories/fc-fdj-85.html
/en/accessories/fc-l10tr-three-light-gimbal,en,/en/accessories/fc-l10tr-three-light-gimbal,accessory_detail,normal,strong,100,FC-L10TR Electro-Optical Gimbal,4,FC-L10TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.705,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-L10TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L10TR electro-optical gimbal: 10x continuous optical zoom + thermal imaging + 905nm laser ranging; 5m-1500m laser ranging, weight <=800g.",.next/server/app/en/accessories/fc-l10tr-three-light-gimbal.html
/en/accessories/fc-l40-smart-optical-pod,en,/en/accessories/fc-l40-smart-optical-pod,accessory_detail,normal,strong,100,FC-L40 Electro-Optical Gimbal,4,FC-L40 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.781,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-L40 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40 electro-optical gimbal: 40x visible-light optical zoom; Weight <=1kg, dimensions <=Phi115mm x 175mm.",.next/server/app/en/accessories/fc-l40-smart-optical-pod.html
/en/accessories/fc-l40t-dual-light-gimbal,en,/en/accessories/fc-l40t-dual-light-gimbal,accessory_detail,normal,strong,100,FC-L40T Electro-Optical Gimbal,4,FC-L40T Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.730,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-L40T Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40T electro-optical gimbal: Visible light 1920x1080, 40x zoom range 4.25-170mm; 640x512 thermal imaging, weight <=1.1kg.",.next/server/app/en/accessories/fc-l40t-dual-light-gimbal.html
/en/accessories/fc-l40tr-smart-optical-pod,en,/en/accessories/fc-l40tr-smart-optical-pod,accessory_detail,normal,strong,100,FC-L40TR Electro-Optical Gimbal,4,FC-L40TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.711,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-L40TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40TR electro-optical gimbal: 40x visible light + 640x512 thermal imaging + 1535nm laser ranging; 20m-3000m laser ranging, weight <=1.3kg.",.next/server/app/en/accessories/fc-l40tr-smart-optical-pod.html
/en/accessories/fc-l50-smart-optical-pod,en,/en/accessories/fc-l50-smart-optical-pod,accessory_detail,normal,strong,100,FC-L50 Electro-Optical Gimbal,4,FC-L50 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.770,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-L50 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L50 electro-optical gimbal: 1280 x 1024 uncooled infrared imaging module; 50mm thermal focal length, weight <=1.5kg.",.next/server/app/en/accessories/fc-l50-smart-optical-pod.html
/en/accessories/fc-ln100-dual-light-gimbal,en,/en/accessories/fc-ln100-dual-light-gimbal,accessory_detail,normal,strong,100,FC-LN100 Electro-Optical Gimbal,4,FC-LN100 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.735,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-LN100 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-LN100 electro-optical gimbal: 4K fixed-focus visible light + 640x512 thermal imaging; Weight <=260g, average power 10w.",.next/server/app/en/accessories/fc-ln100-dual-light-gimbal.html
/en/accessories/fc-ln95-dual-light-gimbal,en,/en/accessories/fc-ln95-dual-light-gimbal,accessory_detail,normal,strong,100,FC-LN95 Electro-Optical Gimbal,4,FC-LN95 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.713,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-LN95 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-LN95 electro-optical gimbal: Fixed-focus dual visible-light cameras, 3840x2160 resolution; Weight <=260g, dimensions <=Phi64mm x 90mm.",.next/server/app/en/accessories/fc-ln95-dual-light-gimbal.html
/en/accessories/fc-max-5330,en,/en/accessories/fc-max-5330,accessory_detail,normal,strong,100,FC-MAX 5330 UAV Motor,4,FC-MAX 5330 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.276,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-MAX 5330 UAV Motor | N-TET Drone Accessories,FC-MAX 5330 UAV Motor core parameters: Max Thrust: 11 kg / 11.5 kg; Rated Operating Voltage: 12S; KV Value: 220 KV / 260 KV.,.next/server/app/en/accessories/fc-max-5330.html
/en/accessories/fc-mesh-100,en,/en/accessories/fc-mesh-100,accessory_detail,normal,strong,85,FC-Mesh-100 UAV Data Link,4,FC-Mesh-100 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.624,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-Mesh-100 UAV Data Link | N-TET Drone Accessories,"FC-Mesh-100 is an airborne self-forming network radio for multi-node UAV communication, relay networking, and air-ground coordination.",.next/server/app/en/accessories/fc-mesh-100.html
/en/accessories/fc-mini-l10tr-smart-optical-pod,en,/en/accessories/fc-mini-l10tr-smart-optical-pod,accessory_detail,normal,strong,100,FC-MiniL10TR Electro-Optical Gimbal,4,FC-MiniL10TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.725,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-MiniL10TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-MiniL10TR electro-optical gimbal: 48MP 10x hybrid zoom visible light + infrared + laser ranging; Weight <=400g, dimensions <=95mm x 97mm x 147mm.",.next/server/app/en/accessories/fc-mini-l10tr-smart-optical-pod.html
/en/accessories/fc-pab-propeller,en,/en/accessories/fc-pab-propeller,accessory_detail,normal,strong,85,FC-PAB UAV Propeller,4,FC-PAB UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.716,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-PAB UAV Propeller | N-TET Drone Accessories,Dimension range: 15.2~36.2 in; maximum thrust: 26.41kgf (4817RPM); peak propeller efficiency: 17.52gf/W (1476RPM).,.next/server/app/en/accessories/fc-pab-propeller.html
/en/accessories/fc-pad-propeller,en,/en/accessories/fc-pad-propeller,accessory_detail,normal,strong,85,FC-PAD UAV Propeller,4,FC-PAD UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.716,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-PAD UAV Propeller | N-TET Drone Accessories,Dimension range: 18.3~46.3 in; maximum thrust: 25.10kgf (4663RPM); peak propeller efficiency: 13.99gf/W (1825RPM).,.next/server/app/en/accessories/fc-pad-propeller.html
/en/accessories/fc-pae-propeller,en,/en/accessories/fc-pae-propeller,accessory_detail,normal,strong,85,FC-PAE UAV Propeller,4,FC-PAE UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.713,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-PAE UAV Propeller | N-TET Drone Accessories,Dimension range: 18.3~32.3 in; maximum thrust: 6.42kgf (6520RPM); peak propeller efficiency: 20.14gf/W (1820RPM).,.next/server/app/en/accessories/fc-pae-propeller.html
/en/accessories/fc-pbf-propeller,en,/en/accessories/fc-pbf-propeller,accessory_detail,normal,strong,85,FC-PBF UAV Propeller,4,FC-PBF UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.742,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-PBF UAV Propeller | N-TET Drone Accessories,Dimension range: 16.1~48.1 in; maximum thrust: 43.52kgf (3373RPM); peak propeller efficiency: 13.97gf/W (1385RPM).,.next/server/app/en/accessories/fc-pbf-propeller.html
/en/accessories/fc-rm10x,en,/en/accessories/fc-rm10x,accessory_detail,normal,strong,100,FC-RM10X UAV Motor,4,FC-RM10X UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.626,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-RM10X UAV Motor | N-TET Drone Accessories,FC-RM10X UAV Motor core parameters: Max Thrust: 12081g/axis @48Vsea level; Recommended Takeoff Weight: 4500-6000g/axis @48Vsea level.,.next/server/app/en/accessories/fc-rm10x.html
/en/accessories/fc-rm30,en,/en/accessories/fc-rm30,accessory_detail,normal,strong,100,FC-RM30 UAV Motor,4,FC-RM30 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.240,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-RM30 UAV Motor | N-TET Drone Accessories,FC-RM30 UAV Motor core parameters: Max Thrust: 74.7 kg / 69.6 kg; Rated Operating Voltage: 96S / 24S; KV Value: 10 KV / 43 KV.,.next/server/app/en/accessories/fc-rm30.html
/en/accessories/fc-sjl-100,en,/en/accessories/fc-sjl-100,accessory_detail,normal,strong,85,FC-SJL-100 UAV Data Link,4,FC-SJL-100 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.681,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-SJL-100 UAV Data Link | N-TET Drone Accessories,FC-SJL-100 provides 100km+ air-to-ground video-and-data transmission with a rugged J30J interface layout for UAV and robotic platforms.,.next/server/app/en/accessories/fc-sjl-100.html
/en/accessories/fc-sjl-200,en,/en/accessories/fc-sjl-200,accessory_detail,normal,strong,85,FC-SJL-200 UAV Data Link,4,FC-SJL-200 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.679,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-SJL-200 UAV Data Link | N-TET Drone Accessories,"FC-SJL-200 is an ultra-long-range UAV video-and-data radio supporting 200km+ transmission for integrated video, telemetry, and control links.",.next/server/app/en/accessories/fc-sjl-200.html
/en/accessories/fc-sjl-30,en,/en/accessories/fc-sjl-30,accessory_detail,normal,strong,85,FC-SJL-30 UAV Data Link,4,FC-SJL-30 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.669,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-SJL-30 UAV Data Link | N-TET Drone Accessories,"FC-SJL-30 is a compact UAV video-and-data radio for 30km+ air-to-ground HD video, audio, telemetry, and remote-control data links.",.next/server/app/en/accessories/fc-sjl-30.html
/en/accessories/fc-sjl-380,en,/en/accessories/fc-sjl-380,accessory_detail,normal,strong,85,FC-SJL-380 UAV Data Link,4,FC-SJL-380 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.678,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-SJL-380 UAV Data Link | N-TET Drone Accessories,FC-SJL-380 supports 380km+ ultra-long-range UAV video-and-data transmission for distributed networking and air-to-ground control links.,.next/server/app/en/accessories/fc-sjl-380.html
/en/accessories/fc-sjl-50,en,/en/accessories/fc-sjl-50,accessory_detail,normal,strong,85,FC-SJL-50 UAV Data Link,4,FC-SJL-50 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.670,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-SJL-50 UAV Data Link | N-TET Drone Accessories,"FC-SJL-50 is a lightweight UAV video-and-data radio for 50km+ HD video, telemetry, and remote-control data links.",.next/server/app/en/accessories/fc-sjl-50.html
/en/accessories/fc-u10-pro,en,/en/accessories/fc-u10-pro,accessory_detail,normal,strong,85,FC-U10-PRO Flight Controller,4,FC-U10-PRO Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.805,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-U10-PRO Flight Controller | N-TET Drone Accessories,"The FC-U10-PRO integrates high-precision RTK, supports 16V-120V power input, up to 16-rotor UAV platforms, and UPS backup for heavy-lift flight-control applications.",.next/server/app/en/accessories/fc-u10-pro.html
/en/accessories/fc-u110,en,/en/accessories/fc-u110,accessory_detail,normal,strong,100,FC-U110 UAV Motor,4,FC-U110 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.252,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-U110 UAV Motor | N-TET Drone Accessories,FC-U110 UAV Motor core parameters: Max Thrust: 45.5 kg; Rated Operating Voltage: 12-14S; KV Value: 140 KV.,.next/server/app/en/accessories/fc-u110.html
/en/accessories/fc-u12,en,/en/accessories/fc-u12,accessory_detail,normal,strong,85,FC-U12 Flight Controller,4,FC-U12 Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.814,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-U12 Flight Controller | N-TET Drone Accessories,"The FC-U12 is a compact and easy-to-use flight controller for small and mid-size tightly integrated UAV platforms, with expandable external control channels.",.next/server/app/en/accessories/fc-u12.html
/en/accessories/fc-u8013,en,/en/accessories/fc-u8013,accessory_detail,normal,strong,100,FC-U8013 UAV Motor,4,FC-U8013 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.745,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-U8013 UAV Motor | N-TET Drone Accessories,FC-U8013 UAV Motor core parameters: Max Thrust: 14.5 kg / 15 kg / 16.3 kg; Rated Operating Voltage: 12S; KV Value: 135KV / 150KV / 170KV.,.next/server/app/en/accessories/fc-u8013.html
/en/accessories/fc-u9-ag,en,/en/accessories/fc-u9-ag,accessory_detail,normal,strong,85,FC-U9-AG Agricultural Flight Controller,4,FC-U9-AG Agricultural Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.713,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-U9-AG Agricultural Flight Controller | N-TET Drone Accessories,"The FC-U9-AG is a professional agricultural UAV flight-control system for spraying, spreading, cleaning, and lifting operations, with rich interfaces and simple app operation.",.next/server/app/en/accessories/fc-u9-ag.html
/en/accessories/fc-w2u-propeller,en,/en/accessories/fc-w2u-propeller,accessory_detail,normal,strong,85,FC-W2U UAV Propeller,4,FC-W2U UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.772,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-W2U UAV Propeller | N-TET Drone Accessories,Dimension range: 24~40 in; maximum thrust: 68.92kgf (5353RPM); peak propeller efficiency: 7.11gf/W (2354RPM).,.next/server/app/en/accessories/fc-w2u-propeller.html
/en/accessories/fc-x8030,en,/en/accessories/fc-x8030,accessory_detail,normal,strong,100,FC-X8030 UAV Motor,4,FC-X8030 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.302,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-X8030 UAV Motor | N-TET Drone Accessories,FC-X8030 UAV Motor core parameters: Max Thrust: 22.7 kg / 21.5 kg; Rated Operating Voltage: 12S; KV Value: 160 KV / 190 KV.,.next/server/app/en/accessories/fc-x8030.html
/en/accessories/fc-xh14,en,/en/accessories/fc-xh14,accessory_detail,normal,strong,100,FC-XH14 UAV Motor,4,FC-XH14 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.527,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-XH14 UAV Motor | N-TET Drone Accessories,FC-XH14 UAV Motor core parameters: Max Thrust: 110 kg/axis（92V/108，sea level）; Recommended Battery: 24-28S （Lipo）.,.next/server/app/en/accessories/fc-xh14.html
/en/accessories/fc-yk15-remote-controller,en,/en/accessories/fc-yk15-remote-controller,accessory_detail,normal,strong,100,FC-YK15 UAV Remote Controller,4,FC-YK15 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.807,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,,FC-YK15 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK15 UAV Remote Controller is a compact handheld ground station with low-latency three-in-one HD video transmission, Android integration, and dual 1080P video links for UAVs, unmanned vehicles, unmanned boats, and robotic platforms.",.next/server/app/en/accessories/fc-yk15-remote-controller.html
/en/accessories/fc-yk24-remote-controller,en,/en/accessories/fc-yk24-remote-controller,accessory_detail,normal,strong,85,FC-YK24 UAV Remote Controller,4,FC-YK24 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.617,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-YK24 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK24 is a 16-channel model-aircraft remote controller with 15km beyond-visual-range stable control, wireless binding, wireless receiver configuration, OTA wireless upgrade, multi-aircraft control, relay control, and wireless trainer",.next/server/app/en/accessories/fc-yk24-remote-controller.html
/en/accessories/fc-yk32-remote-controller,en,/en/accessories/fc-yk32-remote-controller,accessory_detail,normal,strong,85,FC-YK32 UAV Remote Controller,4,FC-YK32 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.672,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-YK32 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK32 is an industrial handheld ground station combining remote control, data transmission, and wireless HD video transmission, with 15KM video/data link range, dual-operator control, relay control, and OSD telemetry display.",.next/server/app/en/accessories/fc-yk32-remote-controller.html
/en/accessories/fc-ykrc7-remote-controller,en,/en/accessories/fc-ykrc7-remote-controller,accessory_detail,normal,strong,85,FC-YKRC7 UAV Remote Controller,4,FC-YKRC7 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.535,keyword_library_hit_unplanned,yes,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,FC-YKRC7 UAV Remote Controller | N-TET Drone Accessories,"The FC-YKRC7 is a high-performance handheld ground station with 40KM long-range video transmission, 2.4G/5G intelligent dual-band links, and a 7-inch high-brightness HD display for diversified industrial mobile-equipment control.",.next/server/app/en/accessories/fc-ykrc7-remote-controller.html
/en/cases,en,/en/cases,case_index,normal,strong,100,UAV inspection cases,5,UAV inspection cases | power line UAV patrol | low altitude monitoring case | water conservancy UAV patrol | refinery monitoring case,true,true,true,true,true,0.835,not_mapped_to_ads_keyword_library,no,,,,,,,,Manually decide whether keyword-library mapping is needed.,,UAV Inspection Cases & Low Altitude Monitoring Case | N-TET,"Review UAV inspection cases, power line UAV patrol references, water conservancy UAV patrol work, and low altitude monitoring case examples from N-TET deployments.",.next/server/app/en/cases.html
/en/cases/anhui-flood-season-uav-patrol,en,/en/cases/anhui-flood-season-uav-patrol,case_detail,normal,strong,100,Anhui Flood-Season Emergency UAV Patrol,2,Anhui Flood-Season Emergency UAV Patrol | N-TET,true,true,true,true,true,0.546,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,Anhui Flood-Season Emergency UAV Patrol | N-TET,"Anhui Flood-Season Emergency UAV Patrol To meet power-line safety requirements during the summer flood season, State Grid used our VTOL fixed-wing UAVs to conduct special flood-control emergency patrols across the Chizhou Jiuhua dense power",.next/server/app/en/cases/anhui-flood-season-uav-patrol.html
